,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1084,600723,首商股份,0.54,20.49,,9.87,,35622.44,20.42,10派1.8,03-24
1085,300038,梅泰诺,1.51,165.28,,7.4,,48726.84,350.74,10派1.5转18,03-24
1086,601607,上海医药,1.31,10.15,,10.73,,352064.56,10.14,10派3.8,03-24
1087,600588,用友网络,0.27,92.86,3.99,6.71,0.99,38908.09,97.11,10派1.5转3,03-24
1088,601088,中国神华,2.26,98.25,15.16,14.67,4.78,4503700.0,98.3,10派9.1,03-24
1089,000550,江铃汽车,0.8,-47.71,,5.51,,69093.82,-47.58,10派3.2,03-24
1090,601633,长城汽车,0.55,-52.42,,10.48,,502729.8,-52.35,10派1.7,03-24
1091,603669,灵康药业,0.62,5.08,,13.07,,16100.54,4.6,,03-24
1092,002882,金龙羽,0.49,44.47,,17.76,,19022.36,61.22,,03-24
1093,600836,界龙实业,0.05,-388.24,,3.68,,3228.21,-393.92,10派0.15,03-24
1094,600975,新五丰,0.07,-76.67,,3.7,,4491.2,-77.16,10派1,03-24
1095,603777,来伊份,0.42,-39.13,,5.38,,10136.99,-24.42,,03-24
1096,002202,金风科技,0.84,-22.61,,15.04,,305465.69,1.72,10派2,03-24
1097,000918,嘉凯城,1.1,400.0,,48.82,,198774.96,398.39,,03-24
1098,600009,上海机场,1.91,30.82,,15.53,,368340.85,31.29,10派5.8,03-24
1099,002772,众兴菌业,0.39,-20.44,,6.02,,14227.31,-10.24,,03-24
1100,002865,钧达股份,0.61,-1.61,,9.09,,6744.26,20.97,,03-24
1101,600826,兰生股份,0.69,-65.5,,7.9,,28819.25,-65.71,10派2.1,03-24
1102,000513,丽珠集团,8.09,308.59,,51.17,,442868.46,464.63,10派20转3,03-24
1103,600462,九有股份,0.02,26.98,,2.9,,855.44,26.96,,03-24
1104,601969,海南矿业,0.02,-113.33,,0.94,,4553.84,-115.93,,03-24
1105,600531,豫光金铅,0.27,35.0,,9.28,,29118.54,65.05,10派0.81,03-24
1106,002839,张家港行,0.43,2.38,,9.43,,76310.23,10.68,10派1,03-24
1107,600266,北京城建,0.93,1.09,,7.48,,145610.78,0.87,10派2.8,03-24
1108,002232,启明信息,0.13,16.35,,5.03,,5317.93,16.32,10派0.5,03-24
1109,002466,天齐锂业,1.94,25.97,,35.71,,214503.88,41.86,10派2,03-24
1110,600548,深高速,0.65,22.01,,10.88,,142640.28,21.98,10派3,03-24
1111,000973,佛塑科技,0.11,-15.38,,4.87,,10568.33,-15.89,10派0.3,03-24
1112,601158,重庆水务,0.43,95.45,,15.09,,206691.88,93.51,10派3,03-24
1113,002372,伟星新材,0.83,-5.68,,28.19,,82128.57,22.45,10派6转3,03-24
1114,600449,宁夏建材,0.71,488.72,,7.72,,33730.5,485.09,10派2.2,03-24
1115,000666,经纬纺机,1.7,120.78,,16.59,,120020.51,120.4,10派2.1,03-24
1116,600560,金自天正,0.09,1.8,,2.75,,2020.67,1.78,10派0.28,03-24
1117,600036,招商银行,2.78,13.01,17.69,16.54,-0.22,7015000.0,13.0,10派8.4,03-24
1118,002357,富临运业,0.33,8.79,,9.79,,10319.42,8.79,10派1,03-24
1119,600714,金瑞矿业,0.04,-80.0,,2.05,,1221.59,-78.8,,03-24
1120,600188,兖州煤业,1.38,227.96,,14.0,,677061.8,227.94,10派4.8,03-24
1121,600265,ST景谷,-0.24,-192.31,,,,-3095.97,-191.84,,03-24
1122,600971,恒源煤电,1.1,2650.0,,17.56,,110474.91,3030.79,10派3.6,03-24
1123,600841,上柴股份,0.14,27.27,,3.42,,12229.05,24.97,10派0.43,03-24
1124,600398,海澜之家,0.74,5.71,,32.51,,332887.42,6.6,10派4.8,03-24
1125,601899,紫金矿业,0.16,77.78,,11.1,,350771.76,90.66,10派0.9,03-24
1126,000776,广发证券,1.13,7.62,,10.55,,859539.91,7.04,10派4,03-24
1127,600007,中国国贸,0.63,-7.35,,10.16,,63480.67,-7.51,10派3.2,03-24
1128,000951,中国重汽,1.34,116.13,,17.14,,89758.07,114.64,10派6.8,03-24
1129,002862,实丰文化,0.59,-11.94,,9.59,,4339.88,8.29,,03-24
1130,603716,塞力斯,1.32,-22.81,,10.57,,9384.74,36.17,,03-24
1131,600819,耀皮玻璃,0.05,-79.17,,1.59,,4794.75,-78.76,10派0.16,03-24
1132,300007,汉威科技,0.38,22.58,,8.2,,11032.09,21.73,10派0.45,03-24
1133,000400,许继电气,0.61,-29.36,,8.4,,61377.73,-29.36,10派0.2,03-24
1134,300256,星星科技,0.1,-55.93,,1.95,,6661.28,-54.39,,03-24
1135,000543,皖能电力,0.07,-86.0,,1.25,,13205.43,-85.15,10派0.1,03-24
1136,000628,高新发展,0.08,-17.02,,3.29,,2439.72,-16.92,,03-24
1137,603019,中科曙光,0.48,33.33,,10.24,,30882.27,37.71,,03-24
1138,600970,中材国际,0.56,93.1,,13.47,,97692.45,91.04,10派1.68,03-24
1139,002229,鸿博股份,0.02,-47.68,,0.65,,1076.02,-15.14,10派0.6,03-24
1140,601899,紫金矿业,0.16,77.78,,11.1,,350771.76,90.66,10派0.9,03-24
1141,000776,广发证券,1.13,7.62,,10.55,,859539.91,7.04,10派4,03-24
1142,300635,达安股份,0.41,-52.87,,9.91,,5167.84,-6.07,,03-23
1143,600030,中信证券,0.94,9.3,,7.82,,1143326.45,10.3,10派4,03-23
1144,600095,哈高科,0.06,36.15,,2.86,,2094.13,36.18,10派0.18,03-23
1145,603157,拉夏贝尔,0.98,-9.26,,13.59,,49852.7,-6.29,,03-23
1146,603595,东尼电子,2.03,138.82,,37.32,,17336.57,173.27,,03-23
1147,002108,沧州明珠,0.5,-36.72,,18.58,,54528.0,11.89,10派2转3,03-23
1148,300534,陇神戎发,0.06,-91.59,,2.42,,1711.22,-63.79,10派0.12,03-23
1149,002011,盾安环境,0.1,11.11,,2.09,,9228.73,11.17,,03-23
1150,603859,能科股份,0.34,-28.76,,5.82,,3814.82,-10.0,,03-23
1151,000715,中兴商业,0.3,-6.25,,6.78,,8457.69,-4.62,10派0.8,03-23
1152,600876,洛阳玻璃,0.04,78.08,,3.85,,2056.81,78.6,,03-23
1153,300188,美亚柏科,0.56,47.37,,13.56,,27171.63,48.78,10派2转6,03-23
1154,300304,云意电气,0.16,-68.63,,8.63,,14125.72,28.35,,03-23
1155,002584,西陇科学,0.15,-11.76,,5.24,,8984.57,-7.17,,03-23
1156,000812,陕西金叶,0.06,-23.18,,2.88,,2717.13,-22.2,10派0.3送1转4,03-23
1157,600052,浙江广厦,0.22,-46.34,,8.62,,18859.22,-47.24,,03-23
1158,600221,海航控股,0.18,-13.33,,5.91,,332294.7,5.89,10派0.18,03-23
1159,000828,东莞控股,0.85,6.97,,16.46,,88681.59,6.97,10派2.5,03-23
1160,300001,特锐德,0.28,12.0,,9.8,,27831.76,10.65,10派0.5,03-23
1161,600987,航民股份,0.9,5.88,,17.28,,57355.67,5.66,10派2.8,03-23
1162,000877,天山股份,0.3,165.43,,4.33,,26492.52,165.5,10派0.8,03-23
1163,002272,川润股份,0.02,-55.91,,0.55,,643.89,-55.74,,03-23
1164,000659,*ST中富,0.07,-115.56,,17.78,,9396.96,-116.39,,03-23
1165,600511,国药股份,1.55,35.56,,16.06,,114148.49,108.45,10派4.5,03-23
1166,002243,通产丽星,0.12,60.83,,2.85,,4224.33,60.75,10派0.5,03-23
1167,000810,创维数字,0.09,-81.25,,3.55,,9433.57,-80.61,,03-23
1168,002253,川大智胜,0.2,17.65,,3.52,,4544.48,16.85,10派1.2,03-23
1169,601628,中国人寿,1.13,71.21,11.35,10.49,7.11,3225300.0,68.63,10派4,03-23
1170,601857,中国石油,0.12,200.0,,1.9,,2279300.0,188.52,10派0.6074,03-23
1171,300024,机器人,0.28,5.24,,7.48,,43237.79,5.26,10派0.5,03-23
1172,600358,国旅联合,0.06,-119.57,,6.15,,3230.68,-119.81,,03-23
1173,600873,梅花生物,0.38,11.76,,13.14,,117360.68,12.66,10派3.3,03-23
1174,601600,中国铝业,0.09,350.0,,3.55,,137843.5,242.47,,03-23
1175,600585,海螺水泥,2.99,85.71,16.87,19.12,3.28,1585467.01,85.87,10派12,03-23
1176,600096,云天化,0.15,-105.95,,4.95,,20185.85,-106.01,,03-23
1177,600823,世茂股份,0.59,-25.32,,10.64,,222527.13,5.02,10派0.6,03-23
1178,600995,文山电力,0.33,0.0,,9.51,,15669.63,-1.68,10派1,03-23
1179,000062,深圳华强,0.57,-3.18,,10.17,,41226.95,-3.19,10派3.5,03-23
1180,000401,冀东水泥,0.08,110.26,,1.1,,11038.33,108.72,,03-23
1181,601619,嘉泽新能,0.09,15.12,,7.33,,16496.28,20.44,,03-23
1182,603288,海天味业,1.31,24.76,,31.12,,353143.69,24.21,10派8.5,03-23
1183,600719,大连热电,0.01,-75.3,,0.46,,335.68,-75.31,10派0.03,03-23
1184,000972,*ST中基,0.05,-115.17,,4.28,,3668.99,-114.44,,03-23
1185,300034,钢研高纳,0.14,-39.8,,4.38,,5819.21,-39.36,10派0.7,03-23
1186,600459,贵研铂业,0.46,43.75,,6.3,,11932.8,43.73,10派1.4转3,03-22
1187,000862,银星能源,-0.27,-1435.0,,-7.04,,-18861.37,-1809.98,,03-22
1188,000028,国药一致,2.47,-11.79,,11.91,,105779.19,-10.86,10派3,03-22
1189,002463,沪电股份,0.12,55.9,,5.97,,20351.77,55.95,10派0.5,03-22
1190,603688,石英股份,0.32,-11.11,,8.67,,10780.09,33.19,,03-22
1191,603881,数据港,0.56,12.0,,14.18,,11489.53,46.87,,03-22
1192,600210,紫江企业,0.37,147.3,,12.96,,55480.3,147.81,10派1.5,03-22
1193,600575,皖江物流,0.08,-33.33,,3.92,,31991.67,-32.33,,03-22
1194,000037,深南电A,0.03,-98.62,,0.82,,1590.42,-98.78,,03-22
1195,000421,南京公用,0.26,-22.87,,6.13,,14852.12,-22.89,10派0.5,03-22
1196,603003,龙宇燃油,0.13,28.04,,1.42,,5903.06,115.69,10派0.4,03-22
1197,000712,锦龙股份,0.22,-46.34,,5.24,,19428.32,-46.85,10派1,03-22
1198,000619,海螺型材,0.03,-88.1,,0.37,,903.15,-88.11,,03-22
1199,002226,江南化工,0.09,20.08,,2.26,,8174.56,33.33,10派0.65,03-22
1200,002463,沪电股份,0.12,55.9,,5.97,,20351.77,55.95,10派0.5,03-22
1201,603688,石英股份,0.32,-11.11,,8.67,,10780.09,33.19,10派1,03-22
1202,603881,数据港,0.56,12.0,,14.18,,11489.53,46.87,,03-22
1203,600210,紫江企业,0.37,147.3,,12.96,,55480.3,147.81,10派1.5,03-22
1204,600575,皖江物流,0.08,-33.33,,3.92,,31991.67,-32.33,,03-22
1205,000037,深南电A,0.03,-98.62,,0.82,,1590.42,-98.78,,03-22
1206,000421,南京公用,0.26,-22.87,,6.13,,14852.12,-22.89,10派0.5,03-22
1207,603003,龙宇燃油,0.13,28.04,,1.42,,5903.06,115.69,10派0.4,03-22
1208,000712,锦龙股份,0.22,-46.34,,5.24,,19428.32,-46.85,10派1,03-22
1209,000619,海螺型材,0.03,-88.1,,0.37,,903.15,-88.11,,03-22
1210,002226,江南化工,0.09,20.08,,2.26,,8174.56,33.33,10派0.65,03-22
1211,600420,现代制药,0.46,-52.61,,8.78,,51580.26,8.15,10派0.5,03-22
1212,600502,安徽水利,0.6,76.47,,12.45,,78133.97,155.64,10派0.5送2,03-22
1213,000557,西部创业,0.06,900.0,,2.19,,8699.48,943.17,,03-22
1214,002393,力生制药,0.64,1.59,,3.83,,11681.72,1.05,10派3,03-22
1215,601882,海天精工,0.2,51.29,,9.2,,10292.44,62.66,,03-22
1216,600736,苏州高新,0.48,84.62,,10.22,,60626.08,97.41,10派1.45,03-22
1217,300130,新国都,0.29,-51.67,,4.46,,7193.39,-48.26,10派1.5转8,03-22
1218,000856,冀东装备,0.07,-30.0,,5.18,,1554.18,-32.79,,03-22
1219,002662,京威股份,0.25,-70.59,,6.69,,31672.38,-50.16,10派2,03-22
1220,600508,上海能源,0.72,16.13,,5.95,,51890.11,14.89,10派2.2,03-21
1221,600683,京投发展,0.43,10.26,,14.29,,32174.7,10.77,10派2,03-21
1222,000537,广宇发展,1.29,92.54,,27.56,,217179.14,528.96,10派1.3,03-21
1223,300509,新美星,0.74,-8.64,,10.04,,5929.36,-0.5,,03-21
1224,600808,马钢股份,0.54,235.96,,18.92,,412893.99,235.99,10派1.65,03-21
1225,601069,西部黄金,0.03,-82.76,,1.29,,2181.0,-82.77,10派0.11,03-21
1226,600418,江淮汽车,0.23,-68.06,,3.12,,43189.18,-62.83,10派0.7,03-21
1227,000868,安凯客车,-0.33,-571.43,,-19.1,,-23015.27,-548.2,,03-21
1228,000416,民生控股,0.05,63.58,,3.12,,2721.38,63.52,10派0.5,03-21
1229,000565,渝三峡A,0.19,-63.46,,8.01,,8112.54,-63.7,10派0.2,03-21
1230,000911,南宁糖业,-0.6,-1100.0,,-12.88,,-19305.26,-1117.14,,03-21
1231,600053,九鼎投资,0.75,-48.43,,17.2,,32384.65,-48.43,,03-21
1232,601898,中煤能源,0.18,20.0,,2.76,,241442.6,19.14,10派0.55,03-21
1233,000897,津滨发展,-0.07,-353.61,,-9.63,,-11935.91,-353.65,,03-21
1234,600688,上海石化,0.57,3.09,2.61,20.84,0.66,614155.8,3.12,10派3,03-21
1235,600335,国机汽车,0.65,2.92,,9.29,,67046.19,9.22,10派1,03-21
1236,002449,国星光电,0.75,86.76,,11.9,,35913.39,86.74,10派3.2转3,03-21
1237,002667,鞍重股份,0.17,-200.0,,3.1,,2316.15,-199.74,10派0.24转7,03-21
1238,002728,特一药业,0.53,12.77,,11.4,,10634.28,12.2,,03-21
1239,603301,振德医疗,1.62,45.95,,24.43,2.43,12176.91,46.99,,03-21
1240,603969,银龙股份,0.3,-16.67,,7.42,,11825.21,-18.36,,03-21
1241,600299,安迪苏,0.49,-30.0,,10.51,,132331.58,-29.06,10派1.73,03-21
1242,600323,瀚蓝环境,0.85,28.79,,12.85,,65223.63,28.25,10派2,03-21
1243,601318,中国平安,4.99,42.57,25.89,20.72,6.8,8908800.0,42.78,10派10,03-21
1244,002404,嘉欣丝绸,0.21,10.53,,8.61,,11177.69,12.25,10派1.8,03-21
1245,000948,南天信息,0.09,6.2,,1.51,,2198.45,6.26,10派0.2,03-21
1246,603167,渤海轮渡,0.75,63.04,,11.67,,36267.19,63.04,10派4,03-21
1247,300052,中青宝,0.19,-200.0,,4.4,,5029.67,-201.14,10派0.2,03-21
1248,601336,新华保险,1.73,9.49,20.42,8.76,2.52,538300.0,8.92,10派5.2,03-21
1249,600315,上海家化,0.58,81.25,,7.16,,38980.19,80.45,10派1.8,03-21
1250,300436,广生堂,0.24,-49.24,,6.43,,3356.53,-49.46,,03-21
1251,600293,三峡新材,0.35,-5.52,,11.31,,40375.24,125.05,10派1.04,03-20
1252,300446,乐凯新材,0.85,-3.33,,19.77,,10437.88,-3.33,10派4,03-20
1253,600649,城投控股,0.66,1.54,,9.16,,175859.43,-16.05,10派2.5,03-20
1254,603368,柳州医药,2.17,-7.26,,12.04,,40138.0,25.04,10派6.6转4,03-20
1255,002796,世嘉科技,0.32,-52.94,,5.29,,2569.25,-47.15,,03-20
1256,002075,沙钢股份,0.32,219.0,,23.01,,70480.16,220.37,,03-20
1257,300178,腾邦国际,0.5,50.92,,13.77,,28373.13,59.14,10派0.47,03-20
1258,000807,云铝股份,0.25,400.0,,6.86,,65700.1,494.41,10派0.7,03-20
1259,601200,上海环境,0.72,9.12,,9.83,,50594.75,8.79,10派0.8,03-20
1260,002519,银河电子,0.16,-69.23,,5.0,,18728.66,-39.58,,03-20
1261,000850,华茂股份,0.11,10.0,,2.19,,10403.35,5.54,10派0.5,03-20
1262,002206,海利得,0.26,-51.85,,11.21,,31376.23,22.99,,03-20
1263,002301,齐心集团,0.33,17.86,,6.4,,14007.18,33.54,10派0.5转5,03-20
1264,600590,泰豪科技,0.38,100.0,,6.53,,25193.47,103.45,10派1.2送3,03-20
1265,603027,千禾味业,0.45,-32.64,,15.21,,14405.94,43.93,,03-20
1266,300563,神宇股份,0.5,-13.79,,9.18,,3976.02,10.45,,03-20
1267,600738,兰州民百,0.18,8.28,,8.42,,14344.61,129.74,10派1,03-20
1268,600114,东睦股份,0.72,56.52,,12.48,,30010.19,70.65,10派3转4.8,03-20
1269,603208,江山欧派,1.78,-1.11,,15.89,,13752.98,25.76,,03-20
1270,600814,杭州解百,0.25,-7.41,,7.96,,18026.3,-7.9,10派0.8,03-20
1271,600710,苏美达,0.27,35.0,,9.32,,35809.96,73.28,10派0.42,03-20
1272,002820,桂发祥,0.72,-22.58,,9.21,,9260.48,0.91,,03-20
1273,600898,国美通讯,0.05,-23.09,,3.29,,1244.67,-23.14,,03-20
1274,600322,天房发展,0.2,-158.03,,5.11,,21812.58,-157.89,,03-20
1275,002717,岭南股份,1.23,83.58,,17.51,,50928.2,95.27,10派1.75转13,03-20
1276,600845,宝信软件,0.54,26.57,,9.86,,42527.61,26.7,10派1.7,03-20
1277,600520,文一科技,0.05,-37.5,,1.84,,795.11,-35.62,,03-20
1278,603333,明星电缆,0.03,-120.0,,1.2,,1688.32,-121.76,10派0.1,03-20
1279,600176,中国巨石,0.74,17.78,,18.38,,214984.94,41.34,10派2.5转2,03-20
1280,300014,亿纬锂能,0.47,-20.34,,18.83,,40336.48,60.18,10派1,03-20
1281,600963,岳阳林纸,0.28,833.33,,5.16,,34773.83,1131.86,10派0.38,03-20
1282,300260,新莱应材,0.11,-9.69,,3.24,,2158.1,77.04,10派0.2,03-20
1283,300394,天孚通信,0.6,-8.51,,14.39,,11123.47,-8.51,,03-20
1284,603368,柳州医药,2.17,-7.26,,12.04,,40138.0,25.04,10派6.6转4,03-20
1285,002796,世嘉科技,0.32,-52.94,,5.29,,2569.25,-47.15,,03-20
1286,002075,沙钢股份,0.32,219.0,,23.01,,70480.16,220.37,,03-20
1287,600293,三峡新材,0.35,-5.52,,11.31,,40375.24,125.05,10派1.04,03-20
1288,300446,乐凯新材,0.85,-3.33,,19.77,,10437.88,-3.33,10派4,03-20
1289,600649,城投控股,0.66,1.54,,9.16,,175859.43,-16.05,10派2.5,03-20
1290,300178,腾邦国际,0.5,50.92,,13.77,,28373.13,59.14,10派0.47,03-20
1291,000807,云铝股份,0.25,400.0,,6.86,,65700.1,494.41,10派0.7,03-20
1292,002863,今飞凯达,0.3,-31.82,,7.69,,6087.65,-16.74,10派0.9转7,03-20
1293,600217,中再资环,0.16,42.96,,15.06,,21758.61,45.49,,03-20
1294,300046,台基股份,0.38,38.52,,6.55,,5338.78,38.51,10派2转5,03-20
1295,601200,上海环境,0.72,9.12,,9.83,,50594.75,8.79,10派0.8,03-20
1296,000629,*ST钒钛,0.1,-114.42,,22.34,,86328.2,-114.42,,03-20
1297,603345,安井食品,0.98,-10.09,,13.28,,20243.24,14.11,10派2.82,03-20
1298,600017,日照港,0.12,100.0,,3.51,,36887.56,109.3,10派0.2,03-20
1299,600761,安徽合力,0.55,-14.06,,9.26,,40791.15,3.09,10派5,03-20
1300,600136,当代明诚,0.26,4.0,,5.21,,12813.13,4.87,10派0.7,03-20
1301,002362,汉王科技,0.2,102.81,,5.47,,4325.49,102.89,,03-20
1302,600577,精达股份,0.18,63.64,,12.05,,35387.12,58.04,10派0.8,03-20
1303,603612,索通发展,2.66,442.86,,29.69,,54776.78,516.06,10派6.77,03-20
1304,600239,云南城投,0.16,-30.43,,5.44,,26401.44,8.14,10派0.5,03-20
1305,600982,宁波热电,0.13,14.32,,3.9,,9598.99,14.29,10派0.4,03-20
1306,601015,陕西黑猫,0.25,8.7,,6.93,,24762.81,14.84,10派0.2,03-20
1307,600655,豫园股份,0.49,46.25,,6.48,,70024.18,46.24,10派1.5,03-19
1308,300131,英唐智控,0.13,-31.58,,7.65,,14300.32,-29.01,10派0.3,03-19
1309,002870,香山股份,0.72,-42.4,,24.47,,7148.96,-31.34,,03-19
1310,600433,冠豪高新,0.04,-55.56,,2.09,,5279.02,-51.36,10派0.13,03-19
1311,002523,天桥起重,0.12,-7.69,,6.18,,11684.61,9.22,10派0.5转4,03-19
1312,603897,长城科技,1.33,49.44,5.96,25.05,0.53,17742.29,55.84,,03-19
1313,600787,中储股份,0.61,74.29,,13.35,,133778.06,74.32,10派0.61,03-17
1314,300383,光环新网,0.3,-40.0,,7.0,,43586.21,30.05,,03-17
1315,300453,三鑫医疗,0.27,17.39,,7.54,,4238.96,15.77,,03-17
1316,002179,中航光电,1.05,-13.73,,18.41,,82535.08,12.48,10派1.2,03-17
1317,000848,承德露露,0.42,-8.7,,21.52,,41359.79,-8.16,10派5,03-17
1318,600308,华泰股份,0.58,269.87,,9.86,,67368.16,270.08,10派1.74,03-17
1319,600372,中航电子,0.31,17.84,,8.57,,54243.95,17.82,10派0.6,03-17
1320,601996,丰林集团,0.13,-31.58,,6.56,,12021.93,35.53,10派0.6,03-17
1321,000922,*ST佳电,0.22,-127.59,,8.07,,12050.21,-127.6,,03-17
1322,300059,东方财富,0.15,-27.73,,4.86,,63690.16,-10.77,10派0.2转2,03-17
1323,002520,日发精机,0.1,42.86,,3.33,,5716.94,39.01,10派1,03-17
1324,600199,金种子酒,0.01,-66.67,,0.36,,818.98,-51.88,10派0.1,03-17
1325,300383,光环新网,0.3,-40.0,,7.0,,43586.21,30.05,,03-17
1326,600787,中储股份,0.61,74.29,,13.35,,133778.06,74.32,10派0.61,03-17
1327,300453,三鑫医疗,0.27,17.39,,7.54,,4238.96,15.77,,03-17
1328,002179,中航光电,1.05,-13.73,,18.41,,82535.08,12.48,10派1.2,03-17
1329,000848,承德露露,0.42,-8.7,,21.52,,41359.79,-8.16,10派5,03-17
1330,600308,华泰股份,0.58,269.87,,9.86,,67368.16,270.08,10派1.74,03-17
1331,600372,中航电子,0.31,17.84,,8.57,,54243.95,17.82,10派0.6,03-17
1332,300248,新开普,0.37,32.14,,9.57,,11967.12,41.04,10派0.6转5,03-17
1333,600316,洪都航空,0.04,177.92,,0.6,,3068.05,177.89,10派0.13,03-17
1334,002912,中新赛克,2.57,27.86,,20.09,,13233.12,31.59,,03-17
1335,600997,开滦股份,0.33,-5.71,,5.78,,51652.38,19.65,10派1.2,03-17
1336,300226,上海钢联,0.3,115.62,,9.13,,4817.8,117.95,,03-17
1337,000786,北新建材,1.31,65.32,,20.66,,234398.54,100.16,10派3.55,03-17
1338,600038,中直股份,0.77,3.69,,6.49,,45537.64,3.69,10派2.33,03-17
1339,600728,佳都科技,0.13,87.1,,6.95,,21250.09,96.88,10派0.31,03-17
1340,600099,林海股份,0.01,0.0,,0.41,,192.7,-0.36,,03-17
1341,300275,梅安森,0.26,-160.71,,8.14,,4201.91,-160.11,,03-16
1342,300365,恒华科技,1.07,50.7,,22.06,,19223.7,53.26,10派2转10,03-16
1343,600368,五洲交通,0.44,65.54,,11.57,,36771.08,65.52,10派1.5送3.5,03-16
1344,600618,氯碱化工,0.86,-402.57,,40.85,,99260.33,-402.54,10派0.35,03-16
1345,002801,微光股份,0.91,-53.09,,13.61,,10756.71,7.63,,03-16
1346,002891,中宠股份,0.88,-2.22,,16.37,,7367.38,9.51,,03-16
1347,603021,山东华鹏,0.08,-82.22,,1.96,,2636.47,-48.67,,03-16
1348,600569,安阳钢铁,0.67,1211.76,,28.4,,160078.15,1198.94,,03-16
1349,000952,广济药业,0.42,-25.89,,14.89,,10521.16,-25.82,10派1.1,03-16
